id,gender,race,age,path
294,female,Asian,53,000294_female_Asian_53
295,female,Asian,56,000295_female_Asian_56
296,female,Asian,57,000296_female_Asian_57
297,female,Asian,53,000297_female_Asian_53
299,female,Asian,57,000299_female_Asian_57
301,female,Asian,55,000301_female_Asian_55
302,female,Asian,56,000302_female_Asian_56
304,female,Asian,51,000304_female_Asian_51
309,male,Asian,29,000309_male_Asian_29
311,female,Asian,58,000311_female_Asian_58
312,female,Asian,57,000312_female_Asian_57
313,female,Asian,54,000313_female_Asian_54
334,female,Asian,52,000334_female_Asian_52
336,female,Asian,56,000336_female_Asian_56
344,female,Asian,57,000344_female_Asian_57
348,male,Asian,58,000348_male_Asian_58
356,female,Asian,58,000356_female_Asian_58
357,female,Asian,55,000357_female_Asian_55
376,female,Asian,59,000376_female_Asian_59
378,female,Asian,55,000378_female_Asian_55
381,female,Asian,59,000381_female_Asian_59
498,female,Asian,56,000498_female_Asian_56
499,female,Asian,58,000499_female_Asian_58
511,female,Asian,55,000511_female_Asian_55
512,female,Asian,55,000512_female_Asian_55
513,female,Asian,58,000513_female_Asian_58
514,female,Asian,59,000514_female_Asian_59
515,female,Asian,50,000515_female_Asian_50
516,female,Asian,52,000516_female_Asian_52
517,female,Asian,58,000517_female_Asian_58
518,female,Asian,55,000518_female_Asian_55
519,female,Asian,56,000519_female_Asian_56
520,female,Asian,59,000520_female_Asian_59
522,female,Asian,51,000522_female_Asian_51
523,female,Asian,51,000523_female_Asian_51
525,female,Asian,53,000525_female_Asian_53
526,female,Asian,59,000526_female_Asian_59
527,female,Asian,58,000527_female_Asian_58
528,female,Asian,51,000528_female_Asian_51
529,female,Asian,51,000529_female_Asian_51
531,female,Asian,56,000531_female_Asian_56
532,female,Asian,57,000532_female_Asian_57
533,female,Asian,54,000533_female_Asian_54
534,female,Asian,50,000534_female_Asian_50
535,female,Asian,50,000535_female_Asian_50
536,female,Asian,51,000536_female_Asian_51
538,male,Asian,54,000538_male_Asian_54
539,female,Asian,54,000539_female_Asian_54
541,female,Asian,35,000541_female_Asian_35
542,female,Asian,58,000542_female_Asian_58
543,male,Asian,35,000543_male_Asian_35
545,female,Asian,58,000545_female_Asian_58
546,female,Asian,52,000546_female_Asian_52
547,female,Asian,55,000547_female_Asian_55
548,female,Asian,53,000548_female_Asian_53
549,female,Asian,58,000549_female_Asian_58
550,male,Asian,56,000550_male_Asian_56
552,female,Asian,56,000552_female_Asian_56
553,female,Asian,58,000553_female_Asian_58
554,female,Asian,54,000554_female_Asian_54
556,male,Asian,57,000556_male_Asian_57
557,female,Asian,57,000557_female_Asian_57
558,female,Asian,58,000558_female_Asian_58
559,female,Asian,59,000559_female_Asian_59
560,female,Asian,55,000560_female_Asian_55
561,female,Asian,52,000561_female_Asian_52
562,female,Asian,58,000562_female_Asian_58
563,female,Asian,58,000563_female_Asian_58
564,female,Asian,57,000564_female_Asian_57
565,female,Asian,35,000565_female_Asian_35
566,male,Asian,58,000566_male_Asian_58
567,female,Asian,51,000567_female_Asian_51
568,female,Asian,54,000568_female_Asian_54
570,female,Asian,54,000570_female_Asian_54
571,male,Asian,51,000571_male_Asian_51
572,female,Asian,57,000572_female_Asian_57
573,female,Asian,50,000573_female_Asian_50
574,female,Asian,56,000574_female_Asian_56
575,male,Asian,55,000575_male_Asian_55
576,female,Asian,56,000576_female_Asian_56
577,female,Asian,57,000577_female_Asian_57
588,female,Asian,58,000588_female_Asian_58
589,female,Asian,56,000589_female_Asian_56
590,male,Asian,52,000590_male_Asian_52
591,female,Asian,55,000591_female_Asian_55
592,female,Asian,57,000592_female_Asian_57
593,female,Asian,58,000593_female_Asian_58
594,female,Asian,57,000594_female_Asian_57
595,male,Asian,56,000595_male_Asian_56
596,female,Asian,55,000596_female_Asian_55
597,male,Asian,57,000597_male_Asian_57
598,female,Asian,54,000598_female_Asian_54
600,female,Asian,52,000600_female_Asian_52
000600-1,female,Asian,54,000600-1_female_Asian_54
601,female,Asian,53,000601_female_Asian_53
602,female,Asian,50,000602_female_Asian_50
605,male,Asian,57,000605_male_Asian_57
606,female,Asian,58,000606_female_Asian_58
607,female,Asian,53,000607_female_Asian_53
609,male,Asian,57,000609_male_Asian_57
610,female,Asian,52,000610_female_Asian_52
611,male,Asian,51,000611_male_Asian_51
613,male,Asian,51,000613_male_Asian_51
614,female,Asian,56,000614_female_Asian_56
615,male,Asian,56,000615_male_Asian_56
616,female,Asian,57,000616_female_Asian_57
618,male,Asian,37,000618_male_Asian_37
619,female,Asian,56,000619_female_Asian_56
620,female,Asian,51,000620_female_Asian_51
621,female,Asian,57,000621_female_Asian_57
622,male,Asian,56,000622_male_Asian_56
623,female,Asian,57,000623_female_Asian_57
625,male,Asian,57,000625_male_Asian_57
626,female,Asian,57,000626_female_Asian_57
628,male,Asian,51,000628_male_Asian_51
629,female,Asian,58,000629_female_Asian_58
630,female,Asian,55,000630_female_Asian_55
631,female,Asian,57,000631_female_Asian_57
632,female,Asian,54,000632_female_Asian_54
633,female,Asian,59,000633_female_Asian_59
635,female,Asian,58,000635_female_Asian_58
636,female,Asian,51,000636_female_Asian_51
637,female,Asian,50,000637_female_Asian_50
639,female,Asian,54,000639_female_Asian_54
640,female,Asian,57,000640_female_Asian_57
641,female,Asian,57,000641_female_Asian_57
642,female,Asian,54,000642_female_Asian_54
643,female,Asian,53,000643_female_Asian_53
644,female,Asian,54,000644_female_Asian_54
645,female,Asian,57,000645_female_Asian_57
646,female,Asian,51,000646_female_Asian_51
647,female,Asian,53,000647_female_Asian_53
650,male,Asian,54,000650_male_Asian_54
651,male,Asian,54,000651_male_Asian_54
652,female,Asian,58,000652_female_Asian_58
653,female,Asian,52,000653_female_Asian_52
654,female,Asian,53,000654_female_Asian_53
655,male,Asian,53,000655_male_Asian_53
656,female,Asian,57,000656_female_Asian_57
657,female,Asian,52,000657_female_Asian_52
658,male,Asian,58,000658_male_Asian_58
659,male,Asian,58,000659_male_Asian_58
661,male,Asian,55,000661_male_Asian_55
662,female,Asian,53,000662_female_Asian_53
663,female,Asian,57,000663_female_Asian_57
664,female,Asian,55,000664_female_Asian_55
665,female,Asian,54,000665_female_Asian_54
667,female,Asian,57,000667_female_Asian_57
668,female,Asian,53,000668_female_Asian_53
669,female,Asian,58,000669_female_Asian_58
670,female,Asian,51,000670_female_Asian_51
671,female,Asian,55,000671_female_Asian_55
672,female,Asian,53,000672_female_Asian_53
673,female,Asian,54,000673_female_Asian_54
675,female,Asian,59,000675_female_Asian_59
676,female,Asian,57,000676_female_Asian_57
678,female,Asian,52,000678_female_Asian_52
679,female,Asian,55,000679_female_Asian_55
684,female,Asian,56,000684_female_Asian_56
685,male,Asian,19,000685_male_Asian_19
686,female,Asian,52,000686_female_Asian_52
687,male,Asian,50,000687_male_Asian_50
688,female,Asian,57,000688_female_Asian_57
689,female,Asian,57,000689_female_Asian_57
690,female,Asian,51,000690_female_Asian_51
691,female,Asian,56,000691_female_Asian_56
692,female,Asian,55,000692_female_Asian_55
693,female,Asian,54,000693_female_Asian_54
694,female,Asian,54,000694_female_Asian_54
695,female,Asian,53,000695_female_Asian_53
696,female,Asian,58,000696_female_Asian_58
697,female,Asian,58,000697_female_Asian_58
698,female,Asian,55,000698_female_Asian_55
699,female,Asian,57,000699_female_Asian_57
700,female,Asian,50,000700_female_Asian_50
711,female,Asian,53,000711_female_Asian_53
712,female,Asian,50,000712_female_Asian_50
713,female,Asian,51,000713_female_Asian_51
714,female,Asian,51,000714_female_Asian_51
715,female,Asian,56,000715_female_Asian_56
716,male,Asian,51,000716_male_Asian_51
717,female,Asian,51,000717_female_Asian_51
718,female,Asian,56,000718_female_Asian_56
719,female,Asian,53,000719_female_Asian_53
720,female,Asian,56,000720_female_Asian_56
721,female,Asian,53,000721_female_Asian_53
722,female,Asian,56,000722_female_Asian_56
723,female,Asian,56,000723_female_Asian_56
724,female,Asian,57,000724_female_Asian_57
725,female,Asian,50,000725_female_Asian_50
726,female,Asian,56,000726_female_Asian_56
728,female,Asian,58,000728_female_Asian_58
729,female,Asian,52,000729_female_Asian_52
730,female,Asian,51,000730_female_Asian_51
731,male,Asian,58,000731_male_Asian_58
732,female,Asian,54,000732_female_Asian_54
733,female,Asian,56,000733_female_Asian_56
735,female,Asian,51,000735_female_Asian_51
736,female,Asian,53,000736_female_Asian_53
737,female,Asian,56,000737_female_Asian_56
738,female,Asian,53,000738_female_Asian_53
739,female,Asian,52,000739_female_Asian_52
740,female,Asian,52,000740_female_Asian_52
741,female,Asian,50,000741_female_Asian_50
742,female,Asian,58,000742_female_Asian_58
743,female,Asian,51,000743_female_Asian_51
745,female,Asian,51,000745_female_Asian_51
746,female,Asian,53,000746_female_Asian_53
747,female,Asian,52,000747_female_Asian_52
748,female,Asian,55,000748_female_Asian_55
000748-1,female,Asian,54,000748-1_female_Asian_54
750,female,Asian,52,000750_female_Asian_52
751,female,Asian,56,000751_female_Asian_56
754,female,Asian,50,000754_female_Asian_50
755,female,Asian,53,000755_female_Asian_53
758,female,Asian,56,000758_female_Asian_56
759,female,Asian,57,000759_female_Asian_57
760,female,Asian,50,000760_female_Asian_50
763,female,Asian,55,000763_female_Asian_55
764,female,Asian,56,000764_female_Asian_56
765,female,Asian,57,000765_female_Asian_57
766,female,Asian,53,000766_female_Asian_53
767,female,Asian,56,000767_female_Asian_56
768,female,Asian,58,000768_female_Asian_58
769,female,Asian,56,000769_female_Asian_56
770,female,Asian,50,000770_female_Asian_50
771,female,Asian,58,000771_female_Asian_58
772,female,Asian,54,000772_female_Asian_54
773,female,Asian,57,000773_female_Asian_57
775,male,Asian,56,000775_male_Asian_56
776,female,Asian,57,000776_female_Asian_57
778,female,Asian,56,000778_female_Asian_56
779,female,Asian,50,000779_female_Asian_50
781,male,Asian,51,000781_male_Asian_51
782,female,Asian,58,000782_female_Asian_58
783,male,Asian,58,000783_male_Asian_58
786,female,Asian,50,000786_female_Asian_50
789,female,Asian,54,000789_female_Asian_54
797,female,Asian,56,000797_female_Asian_56
799,female,Asian,51,000799_female_Asian_51
801,male,Asian,59,000801_male_Asian_59
802,female,Asian,52,000802_female_Asian_52
807,male,Asian,59,000807_male_Asian_59
808,male,Asian,54,000808_male_Asian_54
809,male,Asian,51,000809_male_Asian_51
810,male,Asian,58,000810_male_Asian_58
811,male,Asian,55,000811_male_Asian_55
812,male,Asian,55,000812_male_Asian_55
814,male,Asian,56,000814_male_Asian_56
815,female,Asian,51,000815_female_Asian_51
816,female,Asian,54,000816_female_Asian_54
817,female,Asian,52,000817_female_Asian_52
818,female,Asian,52,000818_female_Asian_52
819,female,Asian,57,000819_female_Asian_57
820,female,Asian,51,000820_female_Asian_51
821,male,Asian,56,000821_male_Asian_56
824,female,Asian,55,000824_female_Asian_55
825,male,Asian,53,000825_male_Asian_53
826,female,Asian,55,000826_female_Asian_55
827,female,Asian,55,000827_female_Asian_55
829,female,Asian,55,000829_female_Asian_55
830,female,Asian,55,000830_female_Asian_55
831,female,Asian,55,000831_female_Asian_55
900,female,Asian,48,000900_female_Asian_48
901,female,Asian,49,000901_female_Asian_49
1002,female,Asian,42,001002_female_Asian_42
1003,male,Asian,24,001003_male_Asian_24
1004,female,Asian,23,001004_female_Asian_23
1005,male,Asian,24,001005_male_Asian_24
1006,female,Asian,19,001006_female_Asian_19
1008,female,Asian,58,001008_female_Asian_58
1009,female,Asian,40,001009_female_Asian_40
1010,male,Asian,59,001010_male_Asian_59
1011,male,Asian,30,001011_male_Asian_30
1012,female,Asian,18,001012_female_Asian_18
1013,female,Asian,25,001013_female_Asian_25
1014,male,Asian,19,001014_male_Asian_19
1015,female,Asian,22,001015_female_Asian_22
1016,male,Asian,26,001016_male_Asian_26
1017,male,Asian,24,001017_male_Asian_24
1018,female,Asian,25,001018_female_Asian_25
1019,male,Asian,29,001019_male_Asian_29
1021,female,Asian,58,001021_female_Asian_58
1022,male,Asian,21,001022_male_Asian_21
1023,male,Asian,19,001023_male_Asian_19
1024,male,Asian,58,001024_male_Asian_58
001024-1,female,Asian,24,001024-1_female_Asian_24
1025,male,Asian,19,001025_male_Asian_19
1026,male,Asian,57,001026_male_Asian_57
001026-1,male,Asian,25,001026-1_male_Asian_25
1027,male,Asian,55,001027_male_Asian_55
1028,female,Asian,25,001028_female_Asian_25
1029,male,Asian,59,001029_male_Asian_59
001029-1,female,Asian,23,001029-1_female_Asian_23
1030,male,Asian,26,001030_male_Asian_26
1031,female,Asian,45,001031_female_Asian_45
1032,female,Asian,25,001032_female_Asian_25
1033,female,Asian,19,001033_female_Asian_19
1034,male,Asian,27,001034_male_Asian_27
1035,female,Asian,25,001035_female_Asian_25
1036,female,Asian,25,001036_female_Asian_25
1037,male,Asian,18,001037_male_Asian_18
1038,male,Asian,60,001038_male_Asian_60
001038-1,male,Asian,20,001038-1_male_Asian_20
1039,female,Asian,25,001039_female_Asian_25
1040,male,Asian,30,001040_male_Asian_30
1041,female,Asian,25,001041_female_Asian_25
1042,male,Asian,19,001042_male_Asian_19
1043,male,Asian,60,001043_male_Asian_60
001043-1,male,Asian,23,001043-1_male_Asian_23
1044,female,Asian,25,001044_female_Asian_25
1045,male,Asian,19,001045_male_Asian_19
1046,female,Asian,25,001046_female_Asian_25
1047,male,Asian,60,001047_male_Asian_60
001047-1,male,Asian,20,001047-1_male_Asian_20
1048,female,Asian,59,001048_female_Asian_59
1049,female,Asian,55,001049_female_Asian_55
1050,male,Asian,19,001050_male_Asian_19
1051,female,Asian,25,001051_female_Asian_25
1053,male,Asian,26,001053_male_Asian_26
1054,female,Asian,24,001054_female_Asian_24
1055,female,Asian,25,001055_female_Asian_25
1056,female,Asian,25,001056_female_Asian_25
1057,female,Asian,25,001057_female_Asian_25
1058,female,Asian,28,001058_female_Asian_28
1059,female,Asian,25,001059_female_Asian_25
1060,female,Asian,25,001060_female_Asian_25
1061,male,Asian,25,001061_male_Asian_25
1062,female,Asian,25,001062_female_Asian_25
1063,female,Asian,60,001063_female_Asian_60
1064,female,Asian,44,001064_female_Asian_44
1065,male,Asian,26,001065_male_Asian_26
1066,female,Asian,25,001066_female_Asian_25
1067,male,Asian,24,001067_male_Asian_24
1068,female,Asian,25,001068_female_Asian_25
1069,female,Asian,19,001069_female_Asian_19
1070,female,Asian,58,001070_female_Asian_58
1071,male,Asian,45,001071_male_Asian_45
1072,female,Asian,25,001072_female_Asian_25
1073,female,Asian,25,001073_female_Asian_25
1074,female,Asian,19,001074_female_Asian_19
1076,male,Asian,48,001076_male_Asian_48
1077,male,Asian,19,001077_male_Asian_19
1079,female,Asian,23,001079_female_Asian_23
1080,female,Asian,23,001080_female_Asian_23
1082,female,Asian,51,001082_female_Asian_51
1083,female,Asian,34,001083_female_Asian_34
1084,female,Asian,26,001084_female_Asian_26
1085,male,Asian,26,001085_male_Asian_26
1087,female,Asian,25,001087_female_Asian_25
1088,male,Asian,24,001088_male_Asian_24
1089,female,Asian,25,001089_female_Asian_25
1090,male,Asian,34,001090_male_Asian_34
1091,female,Asian,19,001091_female_Asian_19
1092,female,Asian,18,001092_female_Asian_18
1094,male,Asian,23,001094_male_Asian_23
1095,male,Asian,25,001095_male_Asian_25
1096,male,Asian,22,001096_male_Asian_22
1097,female,Asian,39,001097_female_Asian_39
1098,male,Asian,23,001098_male_Asian_23
1099,male,Asian,25,001099_male_Asian_25
1100,female,Asian,43,001100_female_Asian_43
1101,male,Asian,60,001101_male_Asian_60
1102,female,Asian,60,001102_female_Asian_60
1104,female,Asian,58,001104_female_Asian_58
1105,male,Asian,25,001105_male_Asian_25
1106,female,Asian,60,001106_female_Asian_60
1107,male,Asian,25,001107_male_Asian_25
1108,female,Asian,23,001108_female_Asian_23
1110,male,Asian,25,001110_male_Asian_25
1112,male,Asian,28,001112_male_Asian_28
1113,male,Asian,18,001113_male_Asian_18
1114,male,Asian,26,001114_male_Asian_26
1115,female,Asian,23,001115_female_Asian_23
1116,female,Asian,25,001116_female_Asian_25
1118,female,Asian,19,001118_female_Asian_19
1119,female,Asian,27,001119_female_Asian_27
1120,female,Asian,28,001120_female_Asian_28
1122,male,Asian,25,001122_male_Asian_25
1123,female,Asian,25,001123_female_Asian_25
1124,male,Asian,30,001124_male_Asian_30
1125,female,Asian,27,001125_female_Asian_27
1127,male,Asian,18,001127_male_Asian_18
1128,female,Asian,18,001128_female_Asian_18
1129,male,Asian,20,001129_male_Asian_20
1130,male,Asian,23,001130_male_Asian_23
1131,female,Asian,22,001131_female_Asian_22
001131-1,male,Asian,22,001131-1_male_Asian_22
1132,female,Asian,43,001132_female_Asian_43
001132-1,male,Asian,25,001132-1_male_Asian_25
1133,male,Asian,56,001133_male_Asian_56
1135,male,Asian,23,001135_male_Asian_23
1136,male,Asian,26,001136_male_Asian_26
1137,male,Asian,24,001137_male_Asian_24
1138,female,Asian,23,001138_female_Asian_23
1139,female,Asian,19,001139_female_Asian_19
1140,female,Asian,22,001140_female_Asian_22
1141,male,Asian,23,001141_male_Asian_23
1142,female,Asian,19,001142_female_Asian_19
1143,female,Asian,35,001143_female_Asian_35
1144,male,Asian,28,001144_male_Asian_28
1145,male,Asian,20,001145_male_Asian_20
1146,male,Asian,45,001146_male_Asian_45
1147,male,Asian,35,001147_male_Asian_35
1148,female,Asian,58,001148_female_Asian_58
1149,female,Asian,20,001149_female_Asian_20
1150,male,Asian,23,001150_male_Asian_23
1151,male,Asian,23,001151_male_Asian_23
1152,male,Asian,60,001152_male_Asian_60
1153,female,Asian,25,001153_female_Asian_25
1154,female,Asian,23,001154_female_Asian_23
1155,male,Asian,28,001155_male_Asian_28
1156,female,Asian,58,001156_female_Asian_58
1157,female,Asian,24,001157_female_Asian_24
1158,female,Asian,56,001158_female_Asian_56
1159,male,Asian,24,001159_male_Asian_24
1161,male,Asian,40,001161_male_Asian_40
1162,male,Asian,23,001162_male_Asian_23
1163,male,Asian,23,001163_male_Asian_23
1164,female,Asian,20,001164_female_Asian_20
1165,female,Asian,44,001165_female_Asian_44
1167,male,Asian,23,001167_male_Asian_23
1168,male,Asian,28,001168_male_Asian_28
1169,female,Asian,55,001169_female_Asian_55
1170,female,Asian,55,001170_female_Asian_55
1171,male,Asian,20,001171_male_Asian_20
1172,female,Asian,60,001172_female_Asian_60
1173,male,Asian,30,001173_male_Asian_30
1174,male,Asian,25,001174_male_Asian_25
1175,male,Asian,60,001175_male_Asian_60
1176,male,Asian,18,001176_male_Asian_18
1177,female,Asian,20,001177_female_Asian_20
1178,female,Asian,24,001178_female_Asian_24
1179,male,Asian,54,001179_male_Asian_54
001179-1,female,Asian,24,001179-1_female_Asian_24
1180,female,Asian,48,001180_female_Asian_48
1181,male,Asian,22,001181_male_Asian_22
1182,female,Asian,18,001182_female_Asian_18
001182-1,male,Asian,19,001182-1_male_Asian_19
1183,female,Asian,52,001183_female_Asian_52
001183-1,male,Asian,25,001183-1_male_Asian_25
1184,female,Asian,50,001184_female_Asian_50
1186,female,Asian,50,001186_female_Asian_50
001186-1,male,Asian,24,001186-1_male_Asian_24
1187,female,Asian,50,001187_female_Asian_50
001187-1,male,Asian,25,001187-1_male_Asian_25
1188,male,Asian,60,001188_male_Asian_60
1190,male,Asian,24,001190_male_Asian_24
1191,male,Asian,25,001191_male_Asian_25
1192,male,Asian,23,001192_male_Asian_23
1193,male,Asian,21,001193_male_Asian_21
1194,male,Asian,25,001194_male_Asian_25
1195,female,Asian,22,001195_female_Asian_22
1197,male,Asian,25,001197_male_Asian_25
1198,male,Asian,26,001198_male_Asian_26
1200,male,Asian,24,001200_male_Asian_24
1201,male,Asian,26,001201_male_Asian_26
1210,male,Asian,25,001210_male_Asian_25
1214,male,Asian,25,001214_male_Asian_25
1215,male,Asian,19,001215_male_Asian_19
1217,female,Asian,25,001217_female_Asian_25
1218,female,Asian,18,001218_female_Asian_18
1221,male,Asian,19,001221_male_Asian_19
1223,female,Asian,21,001223_female_Asian_21
1224,female,Asian,24,001224_female_Asian_24
1225,male,Asian,23,001225_male_Asian_23
1226,male,Asian,23,001226_male_Asian_23
1227,male,Asian,24,001227_male_Asian_24
1228,male,Asian,22,001228_male_Asian_22
1230,male,Asian,24,001230_male_Asian_24
1231,male,Asian,26,001231_male_Asian_26
1233,male,Asian,25,001233_male_Asian_25
1235,male,Asian,20,001235_male_Asian_20
1238,female,Asian,24,001238_female_Asian_24
1239,male,Asian,25,001239_male_Asian_25
1240,female,Asian,24,001240_female_Asian_24
1244,male,Asian,23,001244_male_Asian_23
1245,female,Asian,23,001245_female_Asian_23
1246,male,Asian,22,001246_male_Asian_22
1248,female,Asian,26,001248_female_Asian_26
1249,female,Asian,24,001249_female_Asian_24
1250,male,Asian,23,001250_male_Asian_23
1251,male,Asian,19,001251_male_Asian_19
1252,male,Asian,22,001252_male_Asian_22
1253,male,Asian,24,001253_male_Asian_24
1254,female,Asian,24,001254_female_Asian_24
1256,female,Asian,24,001256_female_Asian_24
1257,male,Asian,25,001257_male_Asian_25
1258,female,Asian,21,001258_female_Asian_21
1259,male,Asian,24,001259_male_Asian_24
1263,male,Asian,33,001263_male_Asian_33
1266,female,Asian,24,001266_female_Asian_24
1267,female,Asian,24,001267_female_Asian_24
1269,female,Asian,23,001269_female_Asian_23
1270,male,Asian,21,001270_male_Asian_21
1274,female,Asian,23,001274_female_Asian_23
1275,female,Asian,24,001275_female_Asian_24
1276,female,Asian,25,001276_female_Asian_25
1277,male,Asian,24,001277_male_Asian_24
1280,female,Asian,27,001280_female_Asian_27
1281,female,Asian,23,001281_female_Asian_23
1282,female,Asian,18,001282_female_Asian_18
1284,male,Asian,25,001284_male_Asian_25
1286,female,Asian,23,001286_female_Asian_23
1287,male,Asian,26,001287_male_Asian_26
1288,female,Asian,23,001288_female_Asian_23
1289,female,Asian,23,001289_female_Asian_23
1292,female,Asian,24,001292_female_Asian_24
1293,female,Asian,24,001293_female_Asian_24
1294,male,Asian,22,001294_male_Asian_22
1295,female,Asian,21,001295_female_Asian_21
1297,female,Asian,21,001297_female_Asian_21
1298,female,Asian,26,001298_female_Asian_26
1299,female,Asian,25,001299_female_Asian_25
1301,female,Asian,21,001301_female_Asian_21
1302,female,Asian,20,001302_female_Asian_20
1303,female,Asian,21,001303_female_Asian_21
1304,male,Asian,26,001304_male_Asian_26
1306,male,Asian,20,001306_male_Asian_20
1308,male,Asian,26,001308_male_Asian_26
1309,male,Asian,23,001309_male_Asian_23
1310,female,Asian,25,001310_female_Asian_25
1311,female,Asian,34,001311_female_Asian_34
1312,male,Asian,25,001312_male_Asian_25
1313,female,Asian,45,001313_female_Asian_45
1315,female,Asian,24,001315_female_Asian_24
1317,female,Asian,25,001317_female_Asian_25
1320,male,Asian,26,001320_male_Asian_26
1321,female,Asian,27,001321_female_Asian_27
1323,male,Asian,24,001323_male_Asian_24
1325,female,Asian,23,001325_female_Asian_23
1326,male,Asian,25,001326_male_Asian_25
1328,male,Asian,55,001328_male_Asian_55
1330,female,Asian,28,001330_female_Asian_28
1331,female,Asian,23,001331_female_Asian_23
